Syntax version=4																
Thu Apr 25 23:25:47 2019																
Starting process (3801787 clocks per sec)																
																
LogRawData=false																
VarHeader=1																
D:		Ax	Ay	Az	Gx	Gy	Gz	Mx	My	Mz	TbY	TbP	TbR	ts		
D:	time(ms)	"(0x20000404,6)"	"(0x20000408,6)"	"(0x2000040c,6)"	"(0x20000410,6)"	"(0x20000414,6)"	"(0x20000418,6)"	"(0x2000041c,6)"	"(0x20000420,6)"	"(0x20000424,6)"	"(0x200002f4,6)"	"(0x200002ec,6)"	"(0x200002f0,6)"			
D:	8846.16	6.490378	2.023471	-2.710687	11.826087	3.686956	-4.93913	-46	35	-6	142.733612	62.472477	16.049604	8		
D:	8854.15	6.490378	2.023471	-2.710687	11.826087	3.686956	-4.93913	-46	35	-6	142.733612	62.472477	16.049604	7.99		
D:	8862.16	6.490378	2.023471	-2.710687	11.826087	3.686956	-4.93913	-46	35	-6	142.733612	62.472477	16.049604	8.01		
D:	8870.16	6.490378	2.023471	-2.710687	11.826087	3.686956	-4.93913	-46	35	-6	142.733612	62.472477	16.049604	8		
D:	8878.14	6.490378	2.023471	-2.710687	11.826087	3.686956	-4.93913	-46	35	-6	142.733612	62.472477	16.049604	7.98		
D:	8886.13	6.490378	2.023471	-2.710687	11.826087	3.686956	-4.93913	-46	35	-6	142.733612	62.472477	16.049604	7.99		
D:	8894.16	6.490378	2.023471	-2.710687	11.826087	3.686956	-4.93913	-46	35	-6	142.733612	62.472477	16.049604	8.03		
D:	8902.16	6.490378	2.023471	-2.710687	11.826087	3.686956	-4.93913	-46	35	-6	142.733612	62.472477	16.049604	8		
D:	8910.21	6.490378	2.023471	-2.710687	11.826087	3.686956	-4.93913	-46	35	-6	142.733612	62.472477	16.049604	8.05		
D:	8918.14	6.490378	2.023471	-2.710687	11.826087	3.686956	-4.93913	-46	35	-6	142.733612	62.472477	16.049604	7.93		
D:	8926.23	6.490378	2.023471	-2.710687	11.826087	3.686956	-4.93913	-46	35	-6	142.733612	62.472477	16.049604	8.09		
D:	8934.15	6.490378	2.023471	-2.710687	11.826087	3.686956	-4.93913	-46	35	-6	142.733612	62.472477	16.049604	7.92		
D:	8942.2	6.490378	2.023471	-2.710687	11.826087	3.686956	-4.93913	-46	35	-6	142.733612	62.472477	16.049604	8.05		
D:	8950.13	6.490378	2.023471	-2.710687	11.826087	3.686956	-4.93913	-46	35	-6	142.733612	62.472477	16.049604	7.93		
D:	8958.2	4.352372	8.322956	-15.53873	7.930435	15.165217	-28.313044	-46	35	-6	142.733612	13.869496	27.283592	8.07		
D:	8966.18	4.352372	8.322956	-15.53873	7.930435	15.165217	-28.313044	-46	35	10	139.085617	13.869496	27.283592	7.98		
D:	8974.22	4.352372	8.322956	-15.53873	7.930435	15.165217	-28.313044	-30	26	10	139.085617	13.869496	27.283592	8.04		
D:	8982.15	4.352372	8.322956	-15.53873	7.930435	15.165217	-28.313044	-30	26	10	139.085617	13.869496	27.283592	7.93		
D:	8990.22	0.839931	6.337664	-14.126118	1.530435	11.547826	-25.73913	-30	26	10	139.085617	3.105239	24.125587	8.07		
D:	8998.13	0.839931	6.337664	-14.126118	1.530435	11.547826	-25.73913	-30	26	10	139.085617	3.105239	24.125587	7.91		
D:	9006.13	0.839931	6.337664	-14.126118	1.530435	11.547826	-25.73913	-30	26	10	139.085617	3.105239	24.125587	8		
D:	9014.13	0.839931	6.337664	-14.126118	1.530435	11.547826	-25.73913	-30	26	10	139.085617	3.105239	24.125587	8		
D:	9022.16	0.839931	6.337664	-14.126118	1.530435	11.547826	-25.73913	-30	26	10	139.085617	3.105239	24.125587	8.03		
D:	9030.16	0.839931	6.337664	-14.126118	1.530435	11.547826	-25.73913	-30	26	10	139.085617	3.105239	24.125587	8		
D:	9038.15	0.839931	6.337664	-14.126118	1.530435	11.547826	-25.73913	-30	26	10	139.085617	3.105239	24.125587	7.99		
D:	9046.16	0.839931	6.337664	-14.126118	1.530435	11.547826	-25.73913	-30	26	10	139.085617	3.105239	24.125587	8.01		
D:	9054.15	0.839931	6.337664	-14.126118	1.530435	11.547826	-25.73913	-30	26	10	139.085617	3.105239	24.125587	7.99		
D:	9062.15	0.839931	6.337664	-14.126118	1.530435	11.547826	-25.73913	-30	26	10	139.085617	3.105239	24.125587	8		
D:	9070.15	0.839931	6.337664	-14.126118	1.530435	11.547826	-25.73913	-30	26	10	139.085617	3.105239	24.125587	8		
D:	9078.14	0.839931	6.337664	-14.126118	1.530435	11.547826	-25.73913	-30	26	10	139.085617	3.105239	24.125587	7.99		
D:	9086.13	0.839931	6.337664	-14.126118	1.530435	11.547826	-25.73913	-30	26	10	139.028259	33.522839	26.632782	7.99		
D:	9094.16	5.879519	4.772337	-7.483025	10.713043	8.695652	-13.634783	-38	33	0	139.028259	32.828693	24.800344	8.03		
D:	9102.15	5.230482	4.046942	-7.02488	9.530435	7.373913	-12.8	-38	33	0	139.028259	32.828693	24.800344	7.99		
D:	9110.15	4.581444	3.168832	-6.872166	8.347826	5.773913	-12.521739	-38	33	0	139.028259	31.190907	20.990189	8		
D:	9118.4	4.69598	2.787045	-6.223128	8.556521	5.078261	-11.33913	-38	33	0	139.028259	34.554771	19.671518	8.25		
D:	9126.14	4.69598	2.787045	-6.223128	8.556521	5.078261	-11.33913	-38	33	0	139.028259	34.330288	19.958887	7.74		
D:	9134.13	4.352372	2.63433	-5.803162	7.930435	4.8	-10.573913	-38	33	0	137.231171	41.769848	19.598822	7.99		
D:	9142.16	5.383196	2.710687	-5.383196	9.808696	4.93913	-9.808696	-40	37	-5	137.231171	41.769848	19.598822	8.03		
D:	9150.15	6.604915	3.397904	-4.543265	12.034782	6.191304	-8.278261	-40	37	-5	137.231171	49.33873	22.970028	7.99		
D:	9158.15	6.4522	3.436083	-4.963231	11.756522	6.26087	-9.043478	-40	37	-5	137.231171	46.906059	22.88497	8		
D:	9166.16	6.4522	3.436083	-4.963231	11.756522	6.26087	-9.043478	-40	37	-5	137.231171	46.49081	22.327501	8.01		
D:	9174.17	6.414021	3.359725	-5.077767	11.686956	6.121739	-9.252174	-40	37	-5	137.231171	44.765896	20.892767	8.01		
D:	9182.16	5.955877	3.016117	-5.192303	10.852174	5.495652	-9.46087	-40	37	-5	137.231171	44.765896	20.892767	7.99		
D:	9190.29	5.955877	3.016117	-5.192303	10.852174	5.495652	-9.46087	-40	37	-5	137.231171	44.765896	20.892767	8.13		
D:	9198.15	5.955877	3.016117	-5.192303	10.852174	5.495652	-9.46087	-40	37	-5	137.231171	44.765896	20.892767	7.86		
D:	9206.15	5.955877	3.016117	-5.192303	10.852174	5.495652	-9.46087	-40	37	-5	137.231171	44.765896	20.892767	8		
D:	9214.16	5.955877	3.016117	-5.192303	10.852174	5.495652	-9.46087	-40	37	-5	137.231171	44.765896	20.892767	8.01		
D:	9222.13	5.955877	3.016117	-5.192303	10.852174	5.495652	-9.46087	-40	37	-5	137.231171	44.765896	20.892767	7.97		
D:	9230.15	5.955877	3.016117	-5.192303	10.852174	5.495652	-9.46087	-40	37	-5	137.231171	44.765896	20.892767	8.02		
D:	9238.15	5.955877	3.016117	-5.192303	10.852174	5.495652	-9.46087	-40	37	-5	137.231171	44.765896	20.892767	8		
D:	9246.13	5.955877	3.016117	-5.192303	10.852174	5.495652	-9.46087	-40	37	-5	137.231171	44.765896	20.892767	7.98		
D:	9254.12	5.955877	3.016117	-5.192303	10.852174	5.495652	-9.46087	-40	37	-5	137.231171	44.765896	20.892767	7.99		
D:	9262.15	5.955877	3.016117	-5.192303	10.852174	5.495652	-9.46087	-40	37	-5	137.231171	44.765896	20.892767	8.03		
D:	9270.18	5.955877	3.016117	-5.192303	10.852174	5.495652	-9.46087	-40	37	-5	137.231171	44.765896	20.892767	8.03		
D:	9278.15	3.207011	2.672509	-6.566736	5.843478	4.869565	-11.965218	-35	35	-2	135	24.339413	20.087267	7.97		
D:	9286.16	3.207011	2.672509	-6.566736	5.843478	4.869565	-11.965218	-35	35	-2	135	24.339413	20.087267	8.01		
D:	9294.15	3.207011	2.672509	-6.566736	5.843478	4.869565	-11.965218	-35	35	-2	135	24.339413	20.087267	7.99		
D:	9302.15	3.207011	2.672509	-6.566736	5.843478	4.869565	-11.965218	-35	35	-2	135	24.339413	20.087267	8		
D:	9310.15	3.207011	2.672509	-6.566736	5.843478	4.869565	-11.965218	-35	35	-2	135	24.339413	20.087267	8		
D:	9318.14	3.207011	2.672509	-6.566736	5.843478	4.869565	-11.965218	-35	35	-2	135	24.339413	20.087267	7.99		
D:	9326.12	3.207011	2.672509	-6.566736	5.843478	4.869565	-11.965218	-35	35	-2	135	24.339413	20.087267	7.98		
D:	9334.12	3.207011	2.672509	-6.566736	5.843478	4.869565	-11.965218	-35	35	-2	135	24.339413	20.087267	8		
D:	9342.26	3.207011	2.672509	-6.566736	5.843478	4.869565	-11.965218	-35	35	-2	135	24.339413	20.087267	8.14		
D:	9350.15	3.207011	2.672509	-6.566736	5.843478	4.869565	-11.965218	-35	35	-2	135	24.339413	20.087267	7.89		
D:	9358.33	3.207011	2.672509	-6.566736	5.843478	4.869565	-11.965218	-35	35	-2	135	24.339413	20.087267	8.18		
D:	9366.12	3.207011	2.672509	-6.566736	5.843478	4.869565	-11.965218	-35	35	-2	135	24.339413	20.087267	7.79		
D:	9374.16	3.207011	2.672509	-6.566736	5.843478	4.869565	-11.965218	-35	35	-2	135	24.339413	20.087267	8.04		
D:	9382.15	3.207011	2.672509	-6.566736	5.843478	4.869565	-11.965218	-35	35	-2	135	24.339413	20.087267	7.99		
D:	9390.79	3.207011	2.672509	-6.566736	5.843478	4.869565	-11.965218	-35	35	-2	135	24.339413	20.087267	8.64		
D:	9398.15	3.207011	2.672509	-6.566736	5.843478	4.869565	-11.965218	-35	35	-2	135	24.339413	20.087267	7.36		
D:	9406.15	3.207011	2.672509	-6.566736	5.843478	4.869565	-11.965218	-35	35	-2	135	24.339413	20.087267	8		
D:	9414.14	3.207011	2.672509	-6.566736	5.843478	4.869565	-11.965218	-35	35	-2	132.273682	13.057854	23.036018	7.99		
D:	9422.14	3.703334	6.414021	-14.622441	6.747826	11.686956	-26.643478	-30	33	2	132.273682	13.057854	23.036018	8		
D:	9430.12	3.703334	6.414021	-14.622441	6.747826	11.686956	-26.643478	-30	33	2	132.273682	13.057854	23.036018	7.98		
D:	9438.22	3.703334	6.414021	-14.622441	6.747826	11.686956	-26.643478	-30	33	2	132.273682	13.057854	23.036018	8.1		
D:	9446.12	3.703334	6.414021	-14.622441	6.747826	11.686956	-26.643478	-30	33	2	132.273682	13.057854	23.036018	7.9		
D:	9454.12	3.703334	6.414021	-14.622441	6.747826	11.686956	-26.643478	-30	33	2	131.987213	29.561377	20.600542	8		
D:	9462.12	4.925052	3.51244	-7.941169	8.973913	6.4	-14.469565	-36	40	-8	131.987213	29.561377	20.600542	8		
D:	9470.12	4.925052	3.51244	-7.941169	8.973913	6.4	-14.469565	-36	40	-8	131.987213	29.561377	20.600542	8		
D:	9478.15	4.925052	3.51244	-7.941169	8.973913	6.4	-14.469565	-36	40	-8	131.987213	29.561377	20.600542	8.03		
D:	9486.15	4.925052	3.51244	-7.941169	8.973913	6.4	-14.469565	-36	40	-8	131.987213	29.561377	20.600542	8		
D:	9494.15	4.925052	3.51244	-7.941169	8.973913	6.4	-14.469565	-36	40	-8	131.987213	29.561377	20.600542	8		
D:	9502.13	4.925052	3.51244	-7.941169	8.973913	6.4	-14.469565	-36	40	-8	131.987213	29.561377	20.600542	7.98		
D:	9510.15	4.925052	3.51244	-7.941169	8.973913	6.4	-14.469565	-36	40	-8	131.987213	29.561377	20.600542	8.02		
D:	9518.15	4.925052	3.51244	-7.941169	8.973913	6.4	-14.469565	-36	40	-8	131.987213	29.561377	20.600542	8		
D:	9526.14	4.925052	3.51244	-7.941169	8.973913	6.4	-14.469565	-36	40	-8	131.987213	29.561377	20.600542	7.99		
D:	9534.14	4.925052	3.51244	-7.941169	8.973913	6.4	-14.469565	-36	40	-8	131.987213	29.561377	20.600542	8		
D:	9542.16	4.925052	3.51244	-7.941169	8.973913	6.4	-14.469565	-36	40	-8	131.987213	29.561377	20.600542	8.02		
D:	9550.12	4.925052	3.51244	-7.941169	8.973913	6.4	-14.469565	-36	40	-8	131.987213	29.561377	20.600542	7.96		
D:	9558.15	6.490378	1.259897	-3.81787	11.826087	2.295652	-6.956522	-38	45	-18	130.179245	58.224384	9.498552	8.03		
D:	9566.14	6.490378	1.259897	-3.81787	11.826087	2.295652	-6.956522	-38	45	-18	130.179245	58.224384	9.498552	7.99		
D:	9574.14	6.490378	1.259897	-3.81787	11.826087	2.295652	-6.956522	-38	45	-18	130.179245	58.224384	9.498552	8		
D:	9582.21	6.490378	1.259897	-3.81787	11.826087	2.295652	-6.956522	-38	45	-18	130.179245	58.224384	9.498552	8.07		
D:	9590.15	6.490378	1.259897	-3.81787	11.826087	2.295652	-6.956522	-38	45	-18	130.179245	58.224384	9.498552	7.94		
D:	9598.12	6.490378	1.259897	-3.81787	11.826087	2.295652	-6.956522	-38	45	-18	130.179245	58.224384	9.498552	7.97		
D:	9606.11	6.490378	1.259897	-3.81787	11.826087	2.295652	-6.956522	-38	45	-18	130.179245	58.224384	9.498552	7.99		
D:	9614.14	6.490378	1.259897	-3.81787	11.826087	2.295652	-6.956522	-38	45	-18	130.179245	58.224384	9.498552	8.03		
D:	9622.14	6.490378	1.259897	-3.81787	11.826087	2.295652	-6.956522	-38	45	-18	130.179245	58.224384	9.498552	8		
D:	9630.15	6.490378	1.259897	-3.81787	11.826087	2.295652	-6.956522	-38	45	-18	130.179245	58.224384	9.498552	8.01		
D:	9638.14	6.490378	1.259897	-3.81787	11.826087	2.295652	-6.956522	-38	45	-18	130.179245	58.224384	9.498552	7.99		
D:	9646.15	6.490378	1.259897	-3.81787	11.826087	2.295652	-6.956522	-38	45	-18	130.179245	58.224384	9.498552	8.01		
D:	9654.14	6.490378	1.259897	-3.81787	11.826087	2.295652	-6.956522	-38	45	-18	128.047043	33.73877	13.028166	7.99		
D:	9662.14	6.490378	2.63433	-9.353781	11.826087	4.8	-17.043478	-36	46	-19	128.047043	33.73877	13.028166	8		
D:	9670.13	6.719451	2.710687	-10.002819	12.243478	4.93913	-18.226088	-36	46	-19	128.047043	32.958179	12.677629	7.99		
D:	9678.23	6.337664	2.367079	-10.613678	11.547826	4.313044	-19.33913	-36	46	-19	128.047043	30.233812	10.839903	8.1		
D:	9686.14	6.337664	2.367079	-10.613678	11.547826	4.313044	-19.33913	-36	46	-19	128.047043	30.233812	10.839903	7.91		
D:	9694.22	6.337664	2.367079	-10.613678	11.547826	4.313044	-19.33913	-36	46	-19	128.047043	30.233812	10.839903	8.08		
D:	9703.14	6.337664	2.367079	-10.613678	11.547826	4.313044	-19.33913	-36	46	-19	128.047043	30.233812	10.839903	8.92		
D:	9711.11	6.337664	2.367079	-10.613678	11.547826	4.313044	-19.33913	-36	46	-19	128.047043	30.233812	10.839903	7.97		
D:	9719.11	6.337664	2.367079	-10.613678	11.547826	4.313044	-19.33913	-36	46	-19	128.047043	30.233812	10.839903	8		
D:	9727.14	6.337664	2.367079	-10.613678	11.547826	4.313044	-19.33913	-36	46	-19	128.047043	30.233812	10.839903	8.03		
D:	9735.14	6.337664	2.367079	-10.613678	11.547826	4.313044	-19.33913	-36	46	-19	128.047043	30.233812	10.839903	8		
D:	9744.12	6.337664	2.367079	-10.613678	11.547826	4.313044	-19.33913	-36	46	-19	128.047043	30.233812	10.839903	8.98		
D:	9752.11	6.337664	2.367079	-10.613678	11.547826	4.313044	-19.33913	-36	46	-19	128.047043	30.233812	10.839903	7.99		
D:	9760.14	6.337664	2.367079	-10.613678	11.547826	4.313044	-19.33913	-36	46	-19	128.047043	30.233812	10.839903	8.03		
D:	9768.14	6.337664	2.367079	-10.613678	11.547826	4.313044	-19.33913	-36	46	-19	128.047043	30.233812	10.839903	8		
D:	9776.13	6.337664	2.367079	-10.613678	11.547826	4.313044	-19.33913	-36	46	-19	128.047043	30.233812	10.839903	7.99		
D:	9784.13	6.337664	2.367079	-10.613678	11.547826	4.313044	-19.33913	-36	46	-19	121.328697	27.158968	12.616785	8		
D:	9792.11	6.223128	2.977938	-11.759039	11.33913	5.426087	-21.426086	-28	46	-15	121.328697	27.158968	12.616785	7.98		
D:	9802.14	6.223128	2.977938	-11.759039	11.33913	5.426087	-21.426086	-28	46	-15	121.328697	27.158968	12.616785	10.03		
D:	9810.11	6.223128	2.977938	-11.759039	11.33913	5.426087	-21.426086	-28	46	-15	121.328697	27.158968	12.616785	7.97		
D:	9818.11	6.223128	2.977938	-11.759039	11.33913	5.426087	-21.426086	-28	46	-15	121.328697	27.158968	12.616785	8		
D:	9826.11	6.223128	2.977938	-11.759039	11.33913	5.426087	-21.426086	-28	46	-15	121.328697	27.158968	12.616785	8		
D:	9834.11	6.223128	2.977938	-11.759039	11.33913	5.426087	-21.426086	-28	46	-15	121.328697	27.158968	12.616785	8		
D:	9843.15	6.223128	2.977938	-11.759039	11.33913	5.426087	-21.426086	-28	46	-15	121.328697	27.158968	12.616785	9.04		
D:	9851.14	6.223128	2.977938	-11.759039	11.33913	5.426087	-21.426086	-28	46	-15	121.328697	27.158968	12.616785	7.99		
D:	9859.11	6.223128	2.977938	-11.759039	11.33913	5.426087	-21.426086	-28	46	-15	121.328697	27.158968	12.616785	7.97		
D:	9867.13	6.223128	2.977938	-11.759039	11.33913	5.426087	-21.426086	-28	46	-15	121.328697	27.158968	12.616785	8.02		
D:	9875.11	6.223128	2.977938	-11.759039	11.33913	5.426087	-21.426086	-28	46	-15	121.328697	27.158968	12.616785	7.98		
D:	9883.11	6.223128	2.977938	-11.759039	11.33913	5.426087	-21.426086	-28	46	-15	119.167603	36.146851	16.558071	8		
D:	9891.23	6.795808	3.283368	-8.704743	12.382608	5.982609	-15.860869	-24	43	-7	119.167603	36.146851	16.558071	8.12		
D:	9899.14	6.681272	3.588798	-8.552029	12.173913	6.53913	-15.582608	-25	41	-4	121.373009	35.768612	18.298471	7.91		
D:	9907.68	6.681272	3.588798	-8.552029	12.173913	6.53913	-15.582608	-25	41	-4	121.373009	35.768612	18.298471	8.54		
D:	9915.11	6.681272	3.588798	-8.552029	12.173913	6.53913	-15.582608	-25	41	-4	121.373009	35.768612	18.298471	7.43		
D:	9923.1	6.681272	3.588798	-8.552029	12.173913	6.53913	-15.582608	-25	41	-4	121.373009	35.768612	18.298471	7.99		
D:	9931.11	6.681272	3.588798	-8.552029	12.173913	6.53913	-15.582608	-25	41	-4	121.373009	35.768612	18.298471	8.01		
D:	9939.1	6.681272	3.588798	-8.552029	12.173913	6.53913	-15.582608	-25	41	-4	121.373009	35.768612	18.298471	7.99		
D:	9947.26	6.681272	3.588798	-8.552029	12.173913	6.53913	-15.582608	-25	41	-4	121.373009	35.768612	18.298471	8.16		
D:	9955.13	6.681272	3.588798	-8.552029	12.173913	6.53913	-15.582608	-25	41	-4	121.373009	35.768612	18.298471	7.87		
D:	9963.13	6.681272	3.588798	-8.552029	12.173913	6.53913	-15.582608	-25	41	-4	121.373009	35.768612	18.298471	8		
D:	9971.14	6.681272	3.588798	-8.552029	12.173913	6.53913	-15.582608	-25	41	-4	121.373009	35.768612	18.298471	8.01		
D:	9979.14	6.681272	3.588798	-8.552029	12.173913	6.53913	-15.582608	-25	41	-4	121.373009	35.768612	18.298471	8		
D:	9987.13	6.681272	3.588798	-8.552029	12.173913	6.53913	-15.582608	-25	41	-4	121.373009	35.768612	18.298471	7.99		
D:	9995.13	6.681272	3.588798	-8.552029	12.173913	6.53913	-15.582608	-25	41	-4	121.373009	35.768612	18.298471	8		
D:	10003.13	6.681272	3.588798	-8.552029	12.173913	6.53913	-15.582608	-25	41	-4	118.810791	31.102495	23.605833	8		
D:	10011.1	4.925052	3.81787	-7.215774	8.973913	6.956522	-13.147826	-22	40	-1	118.810791	31.102495	23.605833	7.97		
D:	10019.1	4.925052	3.81787	-7.215774	8.973913	6.956522	-13.147826	-22	40	-1	118.810791	31.102495	23.605833	8		
D:	10027.12	4.925052	3.81787	-7.215774	8.973913	6.956522	-13.147826	-22	40	-1	118.810791	31.102495	23.605833	8.02		
D:	10035.11	4.925052	3.81787	-7.215774	8.973913	6.956522	-13.147826	-22	40	-1	118.810791	31.102495	23.605833	7.99		
D:	10043.14	4.925052	3.81787	-7.215774	8.973913	6.956522	-13.147826	-22	40	-1	118.810791	31.102495	23.605833	8.03		
D:	10051.12	4.925052	3.81787	-7.215774	8.973913	6.956522	-13.147826	-22	40	-1	118.810791	31.102495	23.605833	7.98		
D:	10059.1	4.925052	3.81787	-7.215774	8.973913	6.956522	-13.147826	-22	40	-1	118.810791	31.102495	23.605833	7.98		
D:	10067.11	4.925052	3.81787	-7.215774	8.973913	6.956522	-13.147826	-22	40	-1	118.810791	31.102495	23.605833	8.01		
D:	10075.2	4.925052	3.81787	-7.215774	8.973913	6.956522	-13.147826	-22	40	-1	118.810791	31.102495	23.605833	8.09		
D:	10083.12	4.925052	3.81787	-7.215774	8.973913	6.956522	-13.147826	-22	40	-1	118.810791	31.102495	23.605833	7.92		
D:	10091.11	4.925052	3.81787	-7.215774	8.973913	6.956522	-13.147826	-22	40	-1	118.810791	31.102495	23.605833	7.99		
D:	10099.1	4.925052	3.81787	-7.215774	8.973913	6.956522	-13.147826	-22	40	-1	118.810791	31.102495	23.605833	7.99		
D:	10107.1	-4.161478	3.779691	-12.408076	-7.582609	6.886957	-22.608696	-18	38	2	115.346169	-17.787788	16.108997	8		
D:	10115.1	-4.161478	3.779691	-12.408076	-7.582609	6.886957	-22.608696	-18	38	2	115.346169	68.114624	12.727765	8		
D:	10123.13	13.667974	3.245189	-4.428729	24.904348	5.913043	-8.069565	-18	38	2	115.346169	17.942373	-1.091853	8.03		
D:	10131.1	7.406667	-0.458144	-22.86904	13.495652	-0.834783	-41.669567	-18	38	2	115.346169	17.942373	-1.091853	7.97		
D:	10139.1	7.139416	3.51244	-5.803162	13.008696	6.4	-10.573913	-18	38	2	115.346169	46.464954	20.895308	8		
D:	10147.13	5.383196	3.092474	-5.688626	9.808696	5.634783	-10.365217	-18	38	2	115.346169	39.740108	21.546797	8.03		
D:	10155.1	5.383196	3.092474	-5.688626	9.808696	5.634783	-10.365217	-18	38	2	102.264771	30.754282	12.085708	7.97		
D:	10163.1	4.848694	1.985292	-7.90299	8.278261	3.826087	-17.252174	-10	46	-6	102.264771	22.794037	12.243174	8		
D:	10171.1	3.626976	1.985292	-8.399313	6.608696	3.617391	-15.304348	-10	46	-6	102.264771	22.794037	12.243174	8		
D:	10179.13	5.077767	2.214365	-9.08653	9.252174	4.034782	-16.556522	-10	46	-6	102.264771	28.499043	12.009734	8.03		
D:	10187.12	5.115945	3.130653	-9.697389	9.321739	5.704348	-17.669565	-10	46	-6	102.264771	26.658722	15.935942	7.99		
D:	10195.18	5.115945	3.130653	-9.697389	9.321739	5.704348	-17.669565	-10	46	-6	102.264771	19.363102	12.589582	8.06		
D:	10203.13	4.123299	2.710687	-11.41543	7.513043	4.93913	-20.799999	-10	46	-6	102.264771	18.003473	11.436064	7.95		
D:	10211.12	4.046942	2.596151	-12.179005	7.373913	4.730435	-22.191305	-10	46	-6	102.264771	18.003473	11.436064	7.99		
D:	10219.1	4.046942	2.596151	-12.179005	7.373913	4.730435	-22.191305	-10	46	-6	102.264771	18.003473	11.436064	7.98		
D:	10227.14	4.046942	2.596151	-12.179005	7.373913	4.730435	-22.191305	-10	46	-6	102.264771	18.003473	11.436064	8.04		
D:	10235.12	4.046942	2.596151	-12.179005	7.373913	4.730435	-22.191305	-10	46	-6	102.264771	18.003473	11.436064	7.98		
D:	10243.12	4.046942	2.596151	-12.179005	7.373913	4.730435	-22.191305	-10	46	-6	102.264771	18.003473	11.436064	8		
D:	10251.11	4.046942	2.596151	-12.179005	7.373913	4.730435	-22.191305	-10	46	-6	102.264771	18.003473	11.436064	7.99		
D:	10259.1	4.046942	2.596151	-12.179005	7.373913	4.730435	-22.191305	-10	46	-6	102.264771	18.003473	11.436064	7.99		
D:	10267.23	4.046942	2.596151	-12.179005	7.373913	4.730435	-22.191305	-10	46	-6	102.264771	18.003473	11.436064	8.13		
D:	10275.21	4.046942	2.596151	-12.179005	7.373913	4.730435	-22.191305	-10	46	-6	102.264771	18.003473	11.436064	7.98		
D:	10283.12	4.046942	2.596151	-12.179005	7.373913	4.730435	-22.191305	-10	46	-6	102.264771	18.003473	11.436064	7.91		
D:	10291.1	4.046942	2.596151	-12.179005	7.373913	4.730435	-22.191305	-10	46	-6	102.264771	18.003473	11.436064	7.98		
D:	10299.1	4.046942	2.596151	-12.179005	7.373913	4.730435	-22.191305	-10	46	-6	102.264771	18.003473	11.436064	8		
D:	10307.12	4.046942	2.596151	-12.179005	7.373913	4.730435	-22.191305	-10	46	-6	102.264771	18.003473	11.436064	8.02		
D:	10315.13	4.046942	2.596151	-12.179005	7.373913	4.730435	-22.191305	-10	46	-6	91.218872	24.931246	8.26651	8.01		
D:	10323.1	4.925052	1.679863	-10.460963	8.973913	3.060869	-19.060869	-1	47	-9	91.218872	24.931246	8.26651	7.97		
D:	10331.12	4.925052	1.679863	-10.460963	8.973913	3.060869	-19.060869	-1	47	-9	91.218872	24.931246	8.26651	8.02		
D:	10339.11	4.925052	1.679863	-10.460963	8.973913	3.060869	-19.060869	-1	47	-9	91.218872	24.931246	8.26651	7.99		
D:	10347.09	4.925052	1.679863	-10.460963	8.973913	3.060869	-19.060869	-1	47	-9	91.218872	24.931246	8.26651	7.98		
D:	10355.12	4.925052	1.679863	-10.460963	8.973913	3.060869	-19.060869	-1	47	-9	91.218872	24.931246	8.26651	8.03		
D:	10363.21	4.925052	1.679863	-10.460963	8.973913	3.060869	-19.060869	-1	47	-9	91.218872	24.931246	8.26651	8.09		
D:	10371.1	4.925052	1.679863	-10.460963	8.973913	3.060869	-19.060869	-1	47	-9	91.218872	24.931246	8.26651	7.89		
D:	10379.12	4.925052	1.679863	-10.460963	8.973913	3.060869	-19.060869	-1	47	-9	91.218872	24.931246	8.26651	8.02		
D:	10387.09	4.925052	1.679863	-10.460963	8.973913	3.060869	-19.060869	-1	47	-9	91.218872	24.931246	8.26651	7.97		
D:	10395.12	4.925052	1.679863	-10.460963	8.973913	3.060869	-19.060869	-1	47	-9	91.218872	24.931246	8.26651	8.03		
D:	10403.11	4.925052	1.679863	-10.460963	8.973913	3.060869	-19.060869	-1	47	-9	91.218872	24.931246	8.26651	7.99		
D:	10411.11	4.925052	1.679863	-10.460963	8.973913	3.060869	-19.060869	-1	47	-9	91.218872	24.931246	8.26651	8		
D:	10419.1	4.925052	1.679863	-10.460963	8.973913	3.060869	-19.060869	-1	47	-9	91.218872	24.931246	8.26651	7.99		
D:	10427.12	4.925052	1.679863	-10.460963	8.973913	3.060869	-19.060869	-1	47	-9	91.218872	24.931246	8.26651	8.02		
D:	10435.2	4.925052	1.679863	-10.460963	8.973913	3.060869	-19.060869	-1	47	-9	108.121857	55.550095	-3.336991	8.08		
D:	10443.2	6.490378	-0.458144	-4.428729	11.826087	-0.834783	-8.069565	-18	55	-30	108.121857	55.550095	-3.336991	8		
D:	10451.12	6.490378	-0.458144	-4.428729	11.826087	-0.834783	-8.069565	-18	55	-30	108.121857	55.550095	-3.336991	7.92		
D:	10459.12	6.490378	-0.458144	-4.428729	11.826087	-0.834783	-8.069565	-18	55	-30	108.121857	55.550095	-3.336991	8		
D:	10476.1	6.108592	-0.725395	-2.787045	11.130435	-1.321739	-5.078261	-18	55	-30	108.121857	64.758446	-6.166121	16.98		
D:	10484.09	6.108592	-0.725395	-2.787045	11.130435	-1.321739	-5.078261	-18	55	-30	108.121857	64.758446	-6.166121	7.99		
